gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
SLC41A1	0.0135767969555936	-1.32263718389294e-07	0.0014426950102191	0.963478518305279	0.999965023961193
SLC41A2	0.0164315611398725	-3.47379188288462e-08	0.0014426949857022	0.980953580930051	0.999965023961193
SLC41A3	0.0319006527484142	9.18771280309174e-08	0.00144269495813154	0.996403394954382	0.999965023961193
SLC43A1	0.0276965854071375	-4.16264822261616e-08	0.00144269502953532	0.927698035952354	0.999965023961193
SLC43A2	17.3809382129036	-1.65399821917062e-06	0.00144264982066466	0.772687809612422	0.999965023961193
SLC43A3	0.115688576427235	2.35835313856867e-07	0.00144269486074728	0.925485432559241	0.999965023961193
SLC44A1	0.167826098493177	1.01623707108862e-07	0.00144269374898227	0.980638242114139	0.999965023961193
SLC44A2	1.71733406227373	9.15058824318754e-07	0.00144268805767612	0.682355416126343	0.999965023961193
SLC44A3-AS1	11.6664945327571	-1.68904371768359e-06	0.00144268265274912	0.469847410478624	0.999965023961193
SLC45A3	0.0119098975683679	7.48133220145831e-08	0.00144269501957725	0.997913615456768	0.999965023961193
SLC45A4	0.0771593642533789	1.82115275076056e-08	0.00144269494376613	0.987754336704391	0.999965023961193
SLC46A1	0.00643928671829719	-1.25438881680866e-07	0.00144269499886121	0.965576065744243	0.999965023961193
SLC46A2	0.0103177613861079	-1.09046941239734e-07	0.00144269502041346	0.963565385659462	0.999965023961193
SLC46A3	0.013329421039647	5.57664308776665e-08	0.00144269502309333	0.998131010411102	0.999965023961193
SLC47A1	0.0100943439423882	-6.28792462541162e-08	0.00144269502216101	0.965434890665002	0.999965023961193
SLC48A1	0.673759132570696	3.53884385216281e-06	0.00144269159395501	0.117898746276345	0.999965023961193
SLC49A3	0.0177408714096683	1.37254619535335e-07	0.00144269500859486	0.980407827008693	0.999965023961193
SLC49A4	0.0204318113468503	2.77747049685728e-07	0.00144269501439778	0.980494759156699	0.999965023961193
SLC4A1	33.5069866831947	1.72863702787779e-06	0.00144267672010364	0.633938386298084	0.999965023961193
SLC4A10	0.0128657000477471	1.41063221836273e-07	0.00144269499753361	0.997989703673993	0.999965023961193
SLC4A1AP	0.134534046571574	-1.96771526545288e-07	0.00144269465402354	0.962931051924516	0.999965023961193
SLC4A2	0.324093579100602	6.07500041772891e-08	0.0014426948513622	0.965157933237154	0.999965023961193
SLC4A3	0.00762147636571794	1.55817779348764e-07	0.00144269500614738	0.998065791909499	0.999965023961193
SLC4A5	0.027492154302444	-4.34154561269732e-07	0.00144269503574717	0.927779084040909	0.999965023961193
SLC4A7	0.0384121636337417	-1.0126776394336e-07	0.00144269502274653	0.921876135130393	0.999965023961193
SLC4A8	0.655868833010316	-3.50187725652173e-07	0.00144269113771829	0.792395584836157	0.999965023961193
SLC50A1	0.42826541769032	1.10132649175911e-06	0.00144269303267777	0.337168430882475	0.999965023961193
SLC52A1	0.0664649750620298	2.15779082228243e-07	0.00144269487654607	0.954826662893516	0.999965023961193
SLC52A2	0.00631849719143541	9.01246838284454e-08	0.00144269500618944	0.997967964181461	0.999965023961193
SLC5A3	0.0574236890177667	-1.53296405759207e-07	0.00144269487835071	0.924189093710713	0.999965023961193
SLC5A5	0.0721586076510147	1.82775095259605e-07	0.0014426949460007	0.943932375055632	0.999965023961193
SLC5A6	0.00668648172131951	8.55625336923408e-09	0.00144269502723968	0.997859266741755	0.999965023961193
SLC66A1	0.0550872136780035	1.85373523036178e-07	0.00144269495442019	0.913117155392074	0.999965023961193
SLC66A2	0.0480393875751321	-1.83030422827094e-07	0.00144269497206907	0.942919694284875	0.999965023961193
SLC66A3	0.806773409557382	-1.06850985694422e-08	0.00144268949509973	0.971437468234207	0.999965023961193
SLC6A1	0.0284699432155752	1.63761481648704e-07	0.00144269498835991	0.981127448325397	0.999965023961193
SLC6A11	0.00643928671829719	-1.25438881680866e-07	0.00144269499886121	0.965576065744243	0.999965023961193
SLC6A14	0.0178982100395583	-2.03991382635874e-07	0.00144269500695748	0.965510907881012	0.999965023961193
SLC6A4	0.0534875826052244	-9.75842807430106e-08	0.00144269495688335	0.979437681594044	0.999965023961193
SLC6A6	35.3942544086595	-3.56424578116978e-07	0.00144266342768072	0.939234829160624	0.999965023961193
SLC6A8	0.0133892527941367	-5.36884602661291e-08	0.00144269502593244	0.965728101651579	0.999965023961193
SLC7A1	0.0192117523271765	-1.32763560474014e-08	0.00144269500982853	0.981257849460687	0.999965023961193
SLC7A5	0.0249602516215096	2.05281524315775e-07	0.00144269498745102	0.982452546982887	0.999965023961193
SLC7A6	0.0705615099326523	-3.483541160066e-07	0.00144269476471687	0.838819547044312	0.999965023961193
SLC7A6OS	0.0412448631427577	-1.15663458755245e-07	0.00144269502271838	0.953999140511971	0.999965023961193
SLC7A7	0.48721298052487	1.52002345775907e-08	0.001442693270637	0.94101299100248	0.999965023961193
SLC7A8	0.0413660980517011	1.23771653528265e-07	0.00144269494717275	0.988297602671929	0.999965023961193
SLC8A1	1.29932335180602	-1.3467319792655e-06	0.00144268997666539	0.476730576972253	0.999965023961193
SLC8B1	0.17049415332347	-4.49664312346431e-08	0.00144269479562817	0.960749900787307	0.999965023961193
SLC9A1	0.0789838817013652	-1.36264967512486e-07	0.0014426949753442	0.926388121947923	0.999965023961193
SLC9A3R1	0.401832086043257	-1.26022461552205e-06	0.00144269368740668	0.467995198911054	0.999965023961193
SLC9A3R2	0.00979198285996408	8.14648073338501e-08	0.0014426950110871	0.999910675055664	0.999965023961193
SLC9A4	11.1774759081878	-3.87130797322271e-06	0.0014426037780325	0.881454639274489	0.999965023961193
SLC9A6	0.0196610007304824	-1.3875839986352e-07	0.0014426950072166	0.944800962883901	0.999965023961193
SLC9A7	0.13181401807023	-7.89423595662351e-08	0.00144269472050375	0.853980053989263	0.999965023961193
SLC9A7P1	0.0129528150782614	1.29392537074904e-07	0.0014426949997604	0.998022312915583	0.999965023961193
SLC9A8	0.0989427031807546	1.32547692589768e-07	0.00144269470215234	0.989587864503976	0.999965023961193
SLC9B2	0.0113354218580847	-1.04240451262291e-07	0.00144269501564265	0.963532810350908	0.999965023961193
SLCO1A2	0.225436858903353	-1.01552827407678e-07	0.0014426945660597	0.885181211875291	0.999965023961193
SLCO3A1	1.1796476932645	-2.11996116227431e-06	0.00144269064841959	0.26428062735285	0.999965023961193
SLCO4C1	0.062635979675224	1.22116148200208e-07	0.00144269496486487	0.987862859950954	0.999965023961193
SLF1	0.0548225652072656	-2.02330459692194e-07	0.00144269501680599	0.890004427070366	0.999965023961193
SLF2	0.310743185375222	-2.4843588085881e-07	0.00144269342816086	0.720185367341739	0.999965023961193
SLFN11	0.0697034143914688	2.68231780495642e-07	0.00144269501259617	0.913894925543796	0.999965023961193
SLFN12	0.0408443904502792	3.72843045302641e-08	0.0014426949954376	0.99015792089802	0.999965023961193
SLFN12L	0.266707255565856	7.44521899356007e-07	0.00144269364813167	0.743254977441102	0.999965023961193
SLFN13	0.156010340309288	-1.09551503563455e-08	0.00144269463000412	0.817535331655124	0.999965023961193
SLFN14	0.187700529627514	1.13146538352401e-06	0.0014426947425299	0.51816445824495	0.999965023961193
SLFN5	0.41156220917984	-1.69303575736616e-07	0.00144269313976949	0.804707373789797	0.999965023961193
SLIRP	2.24054883079902	-3.14277858058031e-06	0.00144267424533175	0.437415064746926	0.999965023961193
SLITRK4	0.0142225170783469	6.1565132119551e-08	0.00144269501642522	0.999965023961193	0.999965023961193
SLITRK5	0.219150211537703	3.94445920592275e-07	0.00144269389298109	0.838276120552793	0.999965023961193
SLK	0.0831168469708794	4.43412706186694e-07	0.00144269475351563	0.861805775332932	0.999965023961193
SLMAP	0.0206788508781527	1.91855391070292e-07	0.00144269498830573	0.982517749955514	0.999965023961193
SLPI	0.0504473554860663	-2.69094963801795e-07	0.00144269499760222	0.907309401498812	0.999965023961193
SLTM	0.249118670656316	8.57915591807921e-08	0.00144269378842802	0.937165039812174	0.999965023961193
SLU7	0.540864052163787	9.89420428160545e-07	0.00144269286050338	0.509492528255746	0.999965023961193
SLX1A	0.161723402748593	8.79441294017152e-08	0.00144269412851121	0.89667840625913	0.999965023961193
SLX1B	0.0108056516618456	-8.4117571680576e-08	0.00144269501838931	0.963369934722276	0.999965023961193
SLX4IP	0.103931722342849	2.01435503690296e-08	0.00144269476614457	0.999273669183931	0.999965023961193
SMAD1	0.00482412826837328	1.00264102697106e-07	0.00144269499701993	0.998000573420819	0.999965023961193
SMAD2	21.7234908514886	-1.4370597141258e-06	0.00144257663258567	0.880624960036558	0.999965023961193
SMAD3	0.0955843591915108	5.3829592158274e-08	0.00144269486878195	0.942180738861526	0.999965023961193
SMAD4	0.400192823850908	6.50847896092438e-07	0.00144269053160489	0.781833268601963	0.999965023961193
SMAD5	0.0320245436291967	1.11214457152506e-08	0.00144269497712355	0.981007914394294	0.999965023961193
SMAD7	0.103396115449858	-5.8666002077243e-08	0.0014426948848479	0.99129168372934	0.999965023961193
SMAD9	0.0428322876827707	7.53168742543282e-08	0.00144269495462001	0.98605696224931	0.999965023961193
SMAGP	0.0559091396668509	-7.49787702829339e-08	0.00144269498635971	0.992874445649771	0.999965023961193
SMAP1	0.31689015915459	4.60250443898323e-07	0.00144269410245605	0.816172593369359	0.999965023961193
SMAP2	1.90711304846387	3.75235867223234e-06	0.00144269145360035	0.0713804926798877	0.999965023961193
SMARCA2	0.68425244874602	-5.33869011957175e-07	0.00144269429471043	0.552988640542979	0.999965023961193
SMARCA4	1.45905585178941	2.23662922902674e-06	0.00144268152072498	0.486234117133825	0.999965023961193
SMARCA5	0.107084294792893	2.18845532125609e-07	0.00144269457101787	0.99715301371651	0.999965023961193
SMARCAD1	0.067227298173858	9.45019912945038e-08	0.00144269496615064	0.991555176991336	0.999965023961193
SMARCAL1	0.0306641162721962	-1.13895743675755e-07	0.00144269501749171	0.927605882196058	0.999965023961193
SMARCB1	1.47437750070564	1.66317049264428e-06	0.00144268429920931	0.555160958442765	0.999965023961193
SMARCC1	0.343630406122941	-1.48072188281364e-07	0.00144269414427981	0.949515922844784	0.999965023961193
SMARCC2	1.90221193288483	8.60988178393605e-08	0.001442685648586	0.973736105529713	0.999965023961193
SMARCD1	0.127969064973325	-2.31371553423685e-07	0.00144269494867176	0.844821243638431	0.999965023961193
SMARCD2	0.172031006097858	1.36822095168945e-07	0.00144269458852682	0.968561097329731	0.999965023961193
SMARCD3	0.0543062546771472	1.55579811044867e-07	0.00144269494972494	0.997464130475413	0.999965023961193
SMARCE1	0.0841998100599512	-2.27026105650561e-07	0.00144269499427239	0.813401815692824	0.999965023961193
SMC1A	0.242487023628479	7.96704582208094e-08	0.0014426949649089	0.813916508125658	0.999965023961193
SMC2	0.0281321992536643	6.93020008011951e-08	0.00144269501939053	0.984758208568518	0.999965023961193
SMC3	0.135066776908992	-1.2062714514715e-07	0.00144269482512759	0.800885942614288	0.999965023961193
SMC4	0.820745678841615	-1.72523890253454e-06	0.00144268763855707	0.439091754238905	0.999965023961193
SMC5	0.121549567523354	1.77457508589233e-07	0.00144269468883406	0.942577571741627	0.999965023961193
SMC6	0.0909773881687819	-4.43104059544682e-07	0.0014426950333115	0.865517332176235	0.999965023961193
SMCHD1	1.72974269718379	1.80133454745912e-06	0.00144269169433903	0.289998139993888	0.999965023961193
SMCO4	0.285828349238165	1.64193608797962e-07	0.00144269288745489	0.929029855881016	0.999965023961193
SMCR8	0.0857073477710645	-6.50173930736833e-09	0.00144269476826951	0.987856988235182	0.999965023961193
SMDT1	0.0913093354907731	-2.35615870301164e-07	0.00144269499593654	0.901365143446702	0.999965023961193
SMG1	1.07787878971653	-1.25252407639463e-06	0.00144268976953669	0.531605232788456	0.999965023961193
SMG1P1	0.0541830740255529	-1.48080721551373e-07	0.00144269502245939	0.885706823146164	0.999965023961193
SMG1P3	0.0564361264825658	-8.73950003577654e-08	0.00144269498217601	0.960622937133949	0.999965023961193
SMG1P4	0.0118319986403004	-1.24282516377908e-07	0.00144269501034184	0.963435084790684	0.999965023961193
SMG1P5	0.0182486644217095	1.21891157414088e-07	0.00144269500469116	0.982333008504501	0.999965023961193
SMG1P7	3.05249495594372	-3.36495474850349e-06	0.00144267261851443	0.422474380450248	0.999965023961193
SMG5	0.138431378517366	9.40367542079704e-07	0.00144269463600366	0.746591279310395	0.999965023961193
SMG6	0.0669158904933634	3.43048904296252e-08	0.00144269490482126	0.986642218588823	0.999965023961193
SMG7	0.506445880035498	1.19101463195181e-06	0.00144269249989331	0.43678864685586	0.999965023961193
SMG9	0.267841433411278	4.72912711947754e-07	0.0014426950168573	0.549971093031955	0.999965023961193
SMIM1	0.0119681993465237	-7.02964593105627e-08	0.00144269502448479	0.96332650147918	0.999965023961193
SMIM10L1	0.0312704431703332	-1.6403884979589e-07	0.00144269498626549	0.962376394547835	0.999965023961193
SMIM11A	0.0654880008852286	2.17546015890501e-07	0.00144269501504699	0.866846701219958	0.999965023961193
SMIM11B	0.0129528150782614	1.29392537074904e-07	0.0014426949997604	0.998022312915583	0.999965023961193
SMIM12	0.10514455870876	2.31418873613386e-07	0.00144269469207111	0.916360294551861	0.999965023961193
SMIM14	4.14523551751036	-9.9005694635583e-07	0.00144268746635582	0.675633810581416	0.999965023961193
SMIM15	0.00979198285996408	8.14648073338501e-08	0.0014426950110871	0.999910675055664	0.999965023961193
SMIM17	0.224725337671573	-4.22818771143677e-07	0.00144269436124513	0.820473353979134	0.999965023961193
SMIM19	0.0406490041979358	-1.18878942541515e-07	0.0014426949686333	0.95985584801281	0.999965023961193
SMIM20	0.00906609009560894	-8.14216917489888e-08	0.00144269501801714	0.963369934722276	0.999965023961193
SMIM24	0.0550933339600385	1.60055502975397e-07	0.00144269495913514	0.969677167116099	0.999965023961193
SMIM26	0.0141996652453787	-7.46943587045316e-09	0.00144269500127662	0.978854624131059	0.999965023961193
SMIM27	0.00482412826837328	1.00264102697106e-07	0.00144269499701993	0.998000573420819	0.999965023961193
SMIM29	0.0683504344804787	-2.40621619770273e-08	0.00144269486410595	0.968112513837099	0.999965023961193
SMIM3	0.0269477767541367	1.14978008397309e-07	0.00144269501640664	0.98076884781403	0.999965023961193
SMIM30	0.0169380362187577	8.93681449742747e-08	0.0014426950156611	0.980310028620348	0.999965023961193
SMIM31	0.0355486909339926	-4.63464149201864e-07	0.00144269502070447	0.923738727988122	0.999965023961193
SMIM4	0.0118319986403004	-1.24282516377908e-07	0.00144269501034184	0.963435084790684	0.999965023961193
SMIM7	1.04359784054258	-5.56880608581647e-07	0.00144268502572761	0.833014294934942	0.999965023961193
SMIM8	0.170355005335041	5.61609622182047e-07	0.00144269436516722	0.778034142194477	0.999965023961193
SMN1	0.0288578762419159	-9.26332920763593e-08	0.00144269498096105	0.962246102718926	0.999965023961193
SMN2	0.100313657797603	-3.00083936202946e-07	0.00144269472938443	0.829045436113334	0.999965023961193
SMNDC1	0.101980000205591	-2.60117886719087e-07	0.00144269493089604	0.868220666075559	0.999965023961193
SMOX	0.0721401987573416	-2.36158134957155e-07	0.00144269496685215	0.895136320958949	0.999965023961193
SMPD1	0.0409132045485323	9.03623828265146e-08	0.00144269501871832	0.953901475459124	0.999965023961193
SMPD2	0.0184695568159785	7.33450936263453e-08	0.00144269501529271	0.999943284398948	0.999965023961193
SMPD3	0.36243535367421	5.63138863266194e-07	0.001442694868685	0.488495746571704	0.999965023961193
SMPD4	0.106188650351279	-3.8755584760586e-08	0.00144269499008998	0.936026571549133	0.999965023961193
SMPD4BP	0.0534292625627456	1.48207771121967e-07	0.00144269495921335	0.983946842557628	0.999965023961193
SMPD4P1	0.0220433974151899	-7.26273084061136e-08	0.00144269502339562	0.946440237593598	0.999965023961193
SMS	0.204610744050694	9.52722848093486e-08	0.00144269426458794	0.930122384117243	0.999965023961193
SMTN	0.0206355227722158	-8.68897393325314e-08	0.00144269502205265	0.942717400979792	0.999965023961193
SMU1	1.69007993386896	4.72703333968651e-06	0.00144268004929859	0.198595109082691	0.999965023961193
SMUG1	0.0696888019900839	-3.43980426465587e-07	0.00144269501056955	0.843470005629415	0.999965023961193
SMURF1	0.0201773218930919	5.2151200124243e-07	0.00144269506110774	0.984747340772126	0.999965023961193
SMURF2	0.690201663850723	1.53548419131531e-06	0.0014426885149502	0.471861717161998	0.999965023961193
SMYD2	0.0390656662656885	-5.69083104885556e-08	0.0014426949868549	0.977621330795338	0.999965023961193
SMYD3	0.0322362202565711	2.16514317474135e-07	0.00144269499749518	0.965084964813642	0.999965023961193
SMYD4	0.365824538475918	-2.34134504333564e-06	0.00144269226801008	0.255864986823154	0.999965023961193
SMYD5	0.00482412826837328	1.00264102697106e-07	0.00144269499701993	0.998000573420819	0.999965023961193
SNAP23	0.807607634073865	-2.40238594073609e-08	0.00144268923922823	0.984351433863396	0.999965023961193
SNAP25	0.016067103352964	-1.34322642349347e-07	0.00144269501250486	0.963489376700866	0.999965023961193
SNAP29	1.27420040128198	-3.85754626774799e-06	0.001442684712336	0.205365789799187	0.999965023961193
SNAP47	0.0113354218580847	-1.04240451262291e-07	0.00144269501564265	0.963532810350908	0.999965023961193
SNAPC1	0.0538153694530514	-3.35110142952605e-08	0.00144269495079409	0.979470280125334	0.999965023961193
SNAPC3	0.337156649931151	1.3265653171956e-06	0.00144269163107589	0.594846117526353	0.999965023961193
SNAPC4	0.098010036418307	-2.04776184360763e-07	0.00144269501007764	0.811628381311413	0.999965023961193
